planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
prediction_planner,prediction_planner,bottleneck,classic_bottleneck_low,3,0.6667,0.3333,0.0000,0.0000,0.0000,0.0000,0.8258,1.0000,0.0000,,0.0486
prediction_planner,prediction_planner,bottleneck,classic_bottleneck_medium,3,0.6667,0.3333,0.0000,0.0000,0.0000,31.0000,0.6667,1.0000,0.0000,,'-0.1433
prediction_planner,prediction_planner,cross_trap,classic_cross_trap_high,3,0.0000,1.0000,0.0000,0.0000,0.0000,3.0000,1.0000,1.0000,0.2010,,'-0.1901
prediction_planner,prediction_planner,cross_trap,classic_cross_trap_low,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0167,,'-0.1054
prediction_planner,prediction_planner,cross_trap,classic_cross_trap_medium,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.3333,1.0000,1.0000,0.0126,,'-0.1161
prediction_planner,prediction_planner,doorway,classic_doorway_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,39.3333,0.4603,1.0000,0.0163,,'-0.3578
prediction_planner,prediction_planner,doorway,classic_doorway_low,3,0.3333,0.6667,0.0000,0.0000,0.0000,29.6667,0.7320,1.0000,0.0267,,'-0.3069
prediction_planner,prediction_planner,doorway,classic_doorway_medium,3,0.6667,0.3333,0.0000,0.0000,0.0000,16.6667,0.7500,1.0000,0.0137,,'-0.1834
prediction_planner,prediction_planner,group_crossing,classic_group_crossing_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,28.0000,0.7470,1.0000,0.0087,,'-0.1980
prediction_planner,prediction_planner,group_crossing,classic_group_crossing_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7987,1.0000,0.0059,,0.1106
prediction_planner,prediction_planner,group_crossing,classic_group_crossing_medium,3,0.6667,0.3333,0.0000,0.0000,0.0000,3.0000,0.7870,1.0000,0.0255,,'-0.0148
prediction_planner,prediction_planner,head_on_corridor,classic_head_on_corridor_low,3,0.3333,0.6667,0.0000,0.0000,0.0000,23.0000,0.9542,1.0000,0.0094,,'-0.2602
prediction_planner,prediction_planner,head_on_corridor,classic_head_on_corridor_medium,3,0.3333,0.6667,0.0000,0.0000,0.0000,13.6667,0.9039,1.0000,0.0257,,'-0.2475
prediction_planner,prediction_planner,merging,classic_merging_low,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0691,,'-0.1668
prediction_planner,prediction_planner,merging,classic_merging_medium,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0310,,'-0.1283
prediction_planner,prediction_planner,overtaking,classic_overtaking_low,3,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0352,,'-0.1741
prediction_planner,prediction_planner,overtaking,classic_overtaking_medium,3,0.0000,1.0000,0.0000,0.0000,0.0000,4.6667,1.0000,1.0000,0.0157,,'-0.2459
prediction_planner,prediction_planner,bottleneck,classic_realworld_double_bottleneck_high,3,0.6667,0.3333,0.0000,0.0000,0.0000,123.3333,0.7912,1.0000,0.0115,,'-0.3054
prediction_planner,prediction_planner,station_platform,classic_station_platform_medium,3,0.0000,1.0000,0.0000,0.0000,0.0000,199.6667,1.0000,1.0000,0.0162,,'-0.4531
prediction_planner,prediction_planner,t_intersection,classic_t_intersection_low,3,0.3333,0.6667,0.0000,0.0000,0.0000,25.3333,0.8413,0.9826,0.0337,,'-0.1523
